2300.81	462552
2299.55	464575
2298.3	464314
2297.04	464343
2295.79	463933
2294.53	464493
2293.28	463852
2292.02	465123
2290.77	465141
2289.51	464602
2288.26	463086
2287	464045
2285.74	463950
2284.49	464659
2283.23	463442
2281.97	462814
2280.71	464282
2279.46	464083
2278.2	464328
2276.94	463452
2275.68	463365
2274.42	463025
2273.16	464110
2271.9	462766
2270.65	463590
2269.39	463440
2268.13	463930
2266.87	463190
2265.61	463389
2264.35	463323
2263.08	463056
2261.82	462209
2260.56	462547
2259.3	462410
2258.04	462773
2256.78	462932
2255.52	463259
2254.25	462579
2252.99	462411
2251.73	462585
2250.47	464403
2249.2	463625
2247.94	463852
2246.68	463478
2245.41	463326
2244.15	461577
2242.89	462097
2241.62	462439
2240.36	461957
2239.09	462501
2237.83	461753
2236.56	463131
2235.3	461319
2234.03	461050
2232.77	463713
2231.5	462283
2230.23	461720
2228.97	462417
2227.7	463052
2226.43	460914
2225.17	461988
2223.9	461378
2222.63	461747
2221.37	461816
2220.1	461364
2218.83	460634
2217.56	461890
2216.29	461444
2215.02	461576
2213.75	461079
2212.49	461298
2211.22	460994
2209.95	461240
2208.68	461980
2207.41	461334
2206.14	461127
2204.87	460772
2203.59	460152
2202.32	460152
2201.05	461173
2199.78	459715
2198.51	460301
2197.24	460741
2195.97	461031
2194.69	461650
2193.42	460353
2192.15	460942
2190.87	459684
2189.6	460858
2188.33	459201
2187.05	460347
2185.78	459414
2184.51	460069
2183.23	458995
2181.96	460123
2180.68	459281
2179.41	459516
2178.13	459304
2176.86	458539
2175.58	459717
2174.31	459800
2173.03	458969
2171.75	458926
2170.48	458439
2169.2	459651
2167.92	458345
2166.65	459654
2165.37	459714
2164.09	458725
2162.82	457746
2161.54	459287
2160.26	458342
2158.98	458776
2157.7	457709
2156.42	457603
2155.14	458434
2153.86	457884
2152.59	457487
2151.31	457685
2150.03	458802
2148.75	458218
2147.47	457717
2146.18	458689
2144.9	457638
2143.62	457522
2142.34	457424
2141.06	456904
2139.78	457337
2138.5	456603
2137.21	456655
2135.93	456627
2134.65	456011
2133.37	456792
2132.08	455507
2130.8	456818
2129.52	455490
2128.23	456571
2126.95	456428
2125.66	456381
2124.38	455296
2123.1	456204
2121.81	455540
2120.53	455590
2119.24	455017
2117.96	455019
2116.67	455615
2115.38	455239
2114.1	454650
2112.81	454752
2111.52	455511
2110.24	454421
2108.95	454539
2107.66	454723
2106.38	455106
2105.09	454424
2103.8	454169
2102.51	453868
2101.22	454407
2099.94	453545
2098.65	453554
2097.36	453929
2096.07	454532
2094.78	453308
2093.49	453369
2092.2	452828
2090.91	453275
2089.62	452889
2088.33	452828
2087.04	453044
2085.75	452443
2084.46	453810
2083.16	451927
2081.87	451932
2080.58	453078
2079.29	453046
2078	453006
2076.7	453067
2075.41	451504
2074.12	452113
2072.82	453036
2071.53	452098
2070.24	452014
2068.94	452577
2067.65	451155
2066.36	450696
2065.06	452262
2063.77	451369
2062.47	450540
2061.18	450970
2059.88	451089
2058.58	452373
2057.29	450065
2055.99	450549
2054.7	450131
2053.4	450543
2052.1	450385
2050.81	449677
2049.51	448761
2048.21	449652
2046.91	451347
2045.62	450466
2044.32	450251
2043.02	450510
2041.72	451104
2040.42	450607
2039.12	449430
2037.82	450280
2036.52	449986
2035.22	448674
2033.92	449323
2032.62	448990
2031.32	449035
2030.02	448735
2028.72	449024
2027.42	448683
2026.12	449266
2024.82	448169
2023.52	447809
2022.21	447628
2020.91	447640
2019.61	448983
2018.31	448395
2017	448527
2015.7	447766
2014.4	448047
2013.09	447884
2011.79	448134
2010.49	446971
2009.18	447718
2007.88	447301
2006.57	447251
2005.27	447039
2003.96	446860
2002.66	448016
2001.35	446732
2000.05	446617
1998.74	445680
1997.43	446209
1996.13	446170
1994.82	446070
1993.51	445541
1992.21	446348
1990.9	445286
1989.59	446528
1988.28	445714
1986.97	445953
1985.67	444710
1984.36	445655
1983.05	445270
1981.74	444266
1980.43	445138
1979.12	445504
1977.81	444616
1976.5	444632
1975.19	444423
1973.88	444339
1972.57	445026
1971.26	443881
1969.95	444159
1968.64	443716
1967.33	443250
1966.01	443101
1964.7	442976
1963.39	442873
1962.08	443022
1960.77	442439
1959.45	442621
1958.14	443053
1956.83	443261
1955.51	443485
1954.2	442923
1952.89	441449
1951.57	441795
1950.26	442139
1948.94	442425
1947.63	441765
1946.31	441610
1945	441332
1943.68	440852
1942.36	441800
1941.05	441402
1939.73	441832
1938.42	440776
1937.1	441172
1935.78	440308
1934.47	441013
1933.15	440967
1931.83	440095
1930.51	440074
1929.19	440187
1927.88	441390
1926.56	439850
1925.24	440348
1923.92	439684
1922.6	440070
1921.28	439843
1919.96	440201
1918.64	439982
1917.32	440252
1916	439551
1914.68	439556
1913.36	439858
1912.04	439704
1910.72	438797
1909.39	438940
1908.07	439758
1906.75	439610
1905.43	439397
1904.11	439254
1902.78	438976
1901.46	439653
1900.14	437436
1898.81	437297
1897.49	439116
1896.17	437889
1894.84	439135
1893.52	438292
1892.19	438280
1890.87	438766
1889.54	439102
1888.22	438575
1886.89	437116
1885.57	438224
1884.24	438412
1882.92	438305
1881.59	438817
1880.26	437463
1878.94	438106
1877.61	437663
1876.28	437871
1874.95	437529
1873.63	437944
1872.3	437120
1870.97	438198
1869.64	436996
1868.31	436668
1866.98	437371
1865.65	437770
1864.32	436947
1863	437102
1861.67	437620
1860.34	436585
1859	436333
1857.67	436803
1856.34	436411
1855.01	437180
1853.68	436300
1852.35	436136
1851.02	436112
1849.69	435668
1848.35	434926
1847.02	436425
1845.69	436065
1844.36	435524
1843.02	434414
1841.69	435465
1840.36	435704
1839.02	434423
1837.69	434330
1836.35	435077
1835.02	435676
1833.68	434159
1832.35	435231
1831.01	434303
1829.68	434156
1828.34	433504
1827.01	434222
1825.67	433626
1824.33	432644
1823	432754
1821.66	434782
1820.32	432517
1818.99	433355
1817.65	433709
1816.31	433714
1814.97	432986
1813.64	433411
1812.3	432734
1810.96	432763
1809.62	432745
1808.28	433261
1806.94	431899
1805.6	431986
1804.26	431927
1802.92	432893
1801.58	431780
1800.24	432079
1798.9	432039
1797.56	432006
1796.22	431701
1794.87	431905
1793.53	432614
1792.19	431946
1790.85	431297
1789.51	431856
1788.16	431848
1786.82	432668
1785.48	431451
1784.13	430869
1782.79	431153
1781.45	431470
1780.1	431463
1778.76	430759
1777.41	430708
1776.07	430926
1774.72	430982
1773.38	430344
1772.03	431157
1770.69	431486
1769.34	430740
1767.99	431435
1766.65	431040
1765.3	430458
1763.95	430323
1762.61	430735
1761.26	430363
1759.91	430850
1758.56	431056
1757.22	430856
1755.87	430547
1754.52	430305
1753.17	430606
1751.82	430647
1750.47	431149
1749.12	430481
1747.77	430531
1746.42	429224
1745.07	431286
1743.72	430079
1742.37	430233
1741.02	430964
1739.67	429142
1738.32	429923
1736.97	429615
1735.61	430839
1734.26	430037
1732.91	429987
1731.56	429378
1730.2	429448
1728.85	429881
1727.5	429002
1726.14	429193
1724.79	429138
1723.44	428394
1722.08	429207
1720.73	429006
1719.37	430032
1718.02	428657
1716.66	429689
1715.31	427574
1713.95	428542
1712.59	427875
1711.24	427582
1709.88	428239
1708.53	427071
1707.17	427530
1705.81	425904
1704.45	425836
1703.1	426697
1701.74	425639
1700.38	426101
1699.02	425366
1697.66	425195
1696.3	425696
1694.95	425176
1693.59	425517
1692.23	425108
1690.87	423952
1689.51	424743
1688.15	423669
1686.79	424779
1685.43	423187
1684.06	423423
1682.7	423086
1681.34	423705
1679.98	423576
1678.62	423004
1677.26	422744
1675.89	422308
1674.53	421874
1673.17	422399
1671.8	422738
1670.44	422319
1669.08	421557
1667.71	421877
1666.35	420959
1664.99	421688
1663.62	421932
1662.26	421491
1660.89	421694
1659.53	421231
1658.16	421302
1656.79	420744
1655.43	421329
1654.06	420757
1652.7	421210
1651.33	420539
1649.96	420728
1648.59	420336
1647.23	420942
1645.86	420699
1644.49	420512
1643.12	421684
1641.75	421325
1640.39	420883
1639.02	421134
1637.65	421668
