2300.81	121496
2299.55	121353
2298.3	121637
2297.04	121702
2295.79	121440
2294.53	121722
2293.28	121643
2292.02	121716
2290.77	121865
2289.51	121454
2288.26	121459
2287	121858
2285.74	121624
2284.49	121544
2283.23	121947
2281.97	121932
2280.71	122116
2279.46	121948
2278.2	121323
2276.94	121851
2275.68	122195
2274.42	122282
2273.16	121729
2271.9	122159
2270.65	122078
2269.39	121639
2268.13	122185
2266.87	121887
2265.61	122021
2264.35	122254
2263.08	122326
2261.82	121869
2260.56	122306
2259.3	122172
2258.04	122565
2256.78	122459
2255.52	122002
2254.25	122659
2252.99	121887
2251.73	122500
2250.47	122250
2249.2	122320
2247.94	122509
2246.68	122428
2245.41	122299
2244.15	122206
2242.89	122433
2241.62	122400
2240.36	122531
2239.09	122872
2237.83	122634
2236.56	122949
2235.3	122758
2234.03	122515
2232.77	122419
2231.5	122661
2230.23	122887
2228.97	122838
2227.7	122614
2226.43	123205
2225.17	123047
2223.9	122750
2222.63	122222
2221.37	122665
2220.1	123156
2218.83	123019
2217.56	122962
2216.29	122959
2215.02	123230
2213.75	123029
2212.49	122991
2211.22	122920
2209.95	122944
2208.68	123130
2207.41	123383
2206.14	122509
2204.87	123291
2203.59	122827
2202.32	123194
2201.05	123118
2199.78	123344
2198.51	122470
2197.24	123221
2195.97	123322
2194.69	123268
2193.42	123256
2192.15	123206
2190.87	122953
2189.6	123507
2188.33	123229
2187.05	123366
2185.78	122580
2184.51	123185
2183.23	123499
2181.96	123731
2180.68	122965
2179.41	123085
2178.13	123497
2176.86	123744
2175.58	123164
2174.31	123594
2173.03	123430
2171.75	123252
2170.48	123632
2169.2	123305
2167.92	123770
2166.65	123615
2165.37	123295
2164.09	123694
2162.82	123577
2161.54	123102
2160.26	123852
2158.98	123349
2157.7	123643
2156.42	123514
2155.14	123766
2153.86	123487
2152.59	123663
2151.31	123714
2150.03	123957
2148.75	123930
2147.47	123903
2146.18	124443
2144.9	123891
2143.62	123638
2142.34	124371
2141.06	123698
2139.78	124206
2138.5	124520
2137.21	123748
2135.93	123779
2134.65	123824
2133.37	124386
2132.08	124052
2130.8	124162
2129.52	123492
2128.23	124154
2126.95	123480
2125.66	124078
2124.38	124423
2123.1	124399
2121.81	123605
2120.53	124541
2119.24	123932
2117.96	123806
2116.67	123921
2115.38	124671
2114.1	124599
2112.81	123843
2111.52	124150
2110.24	124209
2108.95	124028
2107.66	124383
2106.38	123886
2105.09	124139
2103.8	123624
2102.51	123952
2101.22	123997
2099.94	124135
2098.65	124536
2097.36	123830
2096.07	124528
2094.78	124305
2093.49	124032
2092.2	124229
2090.91	124305
2089.62	124301
2088.33	124417
2087.04	124492
2085.75	124449
2084.46	124939
2083.16	125028
2081.87	124611
2080.58	123893
2079.29	124634
2078	124841
2076.7	124253
2075.41	124699
2074.12	124972
2072.82	124455
2071.53	124194
2070.24	125002
2068.94	124399
2067.65	124957
2066.36	124524
2065.06	124919
2063.77	124436
2062.47	125247
2061.18	124667
2059.88	124096
2058.58	124835
2057.29	124958
2055.99	125094
2054.7	125563
2053.4	124083
2052.1	125058
2050.81	124486
2049.51	125115
2048.21	125088
2046.91	124687
2045.62	124989
2044.32	124867
2043.02	125150
2041.72	125184
2040.42	125626
2039.12	125470
2037.82	125731
2036.52	124882
2035.22	125845
2033.92	125460
2032.62	125156
2031.32	125151
2030.02	125770
2028.72	125998
2027.42	125822
2026.12	125019
2024.82	125762
2023.52	125481
2022.21	125695
2020.91	125510
2019.61	125673
2018.31	125348
2017	125230
2015.7	125922
2014.4	125718
2013.09	125689
2011.79	125536
2010.49	125779
2009.18	125376
2007.88	125255
2006.57	125965
2005.27	126081
2003.96	125860
2002.66	125222
2001.35	126096
2000.05	125954
1998.74	125480
1997.43	125673
1996.13	125980
1994.82	125840
1993.51	125737
1992.21	126374
1990.9	125985
1989.59	125838
1988.28	126000
1986.97	125965
1985.67	125796
1984.36	126068
1983.05	126373
1981.74	126273
1980.43	126142
1979.12	125979
1977.81	126478
1976.5	126401
1975.19	126570
1973.88	126456
1972.57	126816
1971.26	125972
1969.95	126091
1968.64	126699
1967.33	126425
1966.01	125934
1964.7	126141
1963.39	126460
1962.08	126429
1960.77	125738
1959.45	126240
1958.14	125931
1956.83	126034
1955.51	126270
1954.2	126383
1952.89	126338
1951.57	126961
1950.26	126452
1948.94	126202
1947.63	126589
1946.31	126475
1945	126271
1943.68	126671
1942.36	127175
1941.05	127045
1939.73	125898
1938.42	127080
1937.1	126458
1935.78	126516
1934.47	126432
1933.15	127237
1931.83	126815
1930.51	126514
1929.19	127233
1927.88	126997
1926.56	127090
1925.24	126888
1923.92	127501
1922.6	126444
1921.28	127434
1919.96	126764
1918.64	126926
1917.32	127358
1916	127205
1914.68	127085
1913.36	127693
1912.04	127529
1910.72	127244
1909.39	126669
1908.07	128081
1906.75	128057
1905.43	127503
1904.11	127430
1902.78	127285
1901.46	127899
1900.14	127822
1898.81	127498
1897.49	127615
1896.17	128275
1894.84	127603
1893.52	128083
1892.19	127959
1890.87	128259
1889.54	127939
1888.22	128535
1886.89	128509
1885.57	127938
1884.24	128453
1882.92	128672
1881.59	128563
1880.26	128793
1878.94	128723
1877.61	128633
1876.28	128305
1874.95	128528
1873.63	128556
1872.3	128314
1870.97	128113
1869.64	128143
1868.31	128883
1866.98	129020
1865.65	128742
1864.32	128892
1863	129033
1861.67	128781
1860.34	128958
1859	128855
1857.67	128973
1856.34	128555
1855.01	129937
1853.68	129522
1852.35	128748
1851.02	129719
1849.69	129544
1848.35	129133
1847.02	129388
1845.69	129096
1844.36	129242
1843.02	129358
1841.69	128936
1840.36	130051
1839.02	129511
1837.69	129453
1836.35	129890
1835.02	129871
1833.68	129841
1832.35	130492
1831.01	130078
1829.68	129449
1828.34	129828
1827.01	129942
1825.67	129639
1824.33	130206
1823	129816
1821.66	129951
1820.32	130083
1818.99	130197
1817.65	130361
1816.31	130411
1814.97	129792
1813.64	130070
1812.3	129781
1810.96	130884
1809.62	129985
1808.28	130480
1806.94	130147
1805.6	130585
1804.26	130241
1802.92	130484
1801.58	131110
1800.24	130608
1798.9	130644
1797.56	130950
1796.22	130224
1794.87	130596
1793.53	131149
1792.19	130931
1790.85	131331
1789.51	130939
1788.16	130281
1786.82	131319
1785.48	130812
1784.13	131722
1782.79	130672
1781.45	131337
1780.1	131669
1778.76	131548
1777.41	131443
1776.07	131589
1774.72	131161
1773.38	131548
1772.03	131916
1770.69	132013
1769.34	132139
1767.99	131917
1766.65	133030
1765.3	132706
1763.95	132603
1762.61	132043
1761.26	132289
1759.91	133188
1758.56	132317
1757.22	132483
1755.87	132495
1754.52	132974
1753.17	133064
1751.82	133389
1750.47	133640
1749.12	132325
1747.77	133030
1746.42	133066
1745.07	132604
1743.72	132812
1742.37	133536
1741.02	133281
1739.67	133728
1738.32	133264
1736.97	132954
1735.61	133493
1734.26	133826
1732.91	133962
1731.56	133352
1730.2	133311
1728.85	133683
1727.5	134036
1726.14	133826
1724.79	133752
1723.44	133777
1722.08	133931
1720.73	133675
1719.37	133710
1718.02	133930
1716.66	134084
1715.31	133666
1713.95	134136
1712.59	133939
1711.24	133378
1709.88	133531
1708.53	133983
1707.17	133788
1705.81	133877
1704.45	133387
1703.1	134546
1701.74	133676
1700.38	134204
1699.02	134103
1697.66	134074
1696.3	133959
1694.95	134266
1693.59	133853
1692.23	133710
1690.87	134315
1689.51	134315
1688.15	134503
1686.79	133561
1685.43	134057
1684.06	134063
1682.7	133916
1681.34	134443
1679.98	133742
1678.62	134626
1677.26	133792
1675.89	133736
1674.53	134193
1673.17	133342
1671.8	134151
1670.44	133715
1669.08	134115
1667.71	133761
1666.35	134462
1664.99	134143
1663.62	133885
1662.26	134371
1660.89	133939
1659.53	134453
1658.16	133928
1656.79	134358
1655.43	134153
1654.06	134446
1652.7	133960
1651.33	134474
1649.96	134119
1648.59	135427
1647.23	134161
1645.86	134683
1644.49	134902
1643.12	135024
1641.75	134631
1640.39	135132
1639.02	135050
1637.65	135216
1636.28	134830
1634.91	135420
1633.54	135440
1632.17	135664
1630.8	135472
1629.43	135910
1628.06	136116
1626.69	136604
1625.31	136835
1623.94	137580
1622.57	138092
1621.2	138397
1619.83	138764
1618.45	139767
1617.08	141110
1615.71	140588
1614.34	141654
1612.96	141341
1611.59	140715
1610.21	140001
1608.84	139609
1607.47	139191
1606.09	138852
1604.72	138140
1603.34	138425
1601.96	138033
1600.59	139037
1599.21	138433
1597.84	138996
1596.46	138452
1595.08	139264
1593.71	139096
1592.33	138761
1590.95	139081
1589.57	139485
1588.2	139636
1586.82	139936
1585.44	139389
1584.06	139338
1582.68	140051
1581.3	139292
1579.92	139166
1578.54	139647
1577.16	139066
1575.78	139733
1574.4	138651
1573.02	139635
1571.64	138891
1570.26	139276
1568.88	139351
1567.5	139178
1566.12	138883
1564.74	139130
1563.35	139182
1561.97	139099
1560.59	138969
1559.2	138630
1557.82	139007
1556.44	138838
1555.05	138631
1553.67	139195
1552.29	138589
1550.9	138873
1549.52	138978
1548.13	139003
1546.75	138700
1545.36	138905
1543.97	139188
1542.59	139404
1541.2	139325
1539.82	139742
1538.43	138965
1537.04	139487
1535.66	139251
1534.27	139933
1532.88	139272
1531.49	139026
1530.1	139190
1528.72	138955
1527.33	139215
1525.94	139320
1524.55	139608
1523.16	139490
1521.77	139330
1520.38	139207
1518.99	139416
1517.6	140315
1516.21	139132
1514.82	139686
1513.43	139256
1512.04	139163
1510.64	139837
1509.25	139560
1507.86	139643
1506.47	139778
1505.07	140010
1503.68	140499
1502.29	139946
1500.9	140140
1499.5	140392
1498.11	140498
1496.71	140575
1495.32	140942
1493.92	140726
1492.53	141106
1491.13	141792
1489.74	142177
1488.34	141781
1486.95	141113
1485.55	140864
1484.16	141227
1482.76	141342
1481.36	140844
1479.96	140957
1478.57	141399
1477.17	141198
1475.77	141674
1474.37	141363
1472.98	140866
1471.58	140951
1470.18	141227
1468.78	140939
1467.38	141334
1465.98	140887
1464.58	141458
1463.18	140971
1461.78	141744
1460.38	141099
1458.98	141558
1457.58	141347
1456.18	141438
1454.77	141741
1453.37	141742
1451.97	141858
1450.57	141073
1449.17	141709
1447.76	141638
1446.36	141334
1444.96	141370
1443.55	141316
1442.15	141501
1440.75	141641
1439.34	141283
1437.94	140881
1436.53	140927
1435.13	141348
1433.72	141668
1432.32	142148
1430.91	141463
1429.5	140988
1428.1	141850
1426.69	141409
1425.28	141879
1423.88	141515
1422.47	140687
1421.06	140708
1419.65	140936
1418.25	141092
1416.84	140590
1415.43	140595
1414.02	140424
1412.61	141031
1411.2	140553
1409.79	140400
1408.38	140805
1406.97	140194
1405.56	140380
1404.15	140538
1402.74	140357
1401.33	140039
1399.92	140610
1398.51	139911
1397.09	140451
1395.68	140681
1394.27	140114
1392.86	141321
1391.44	140294
1390.03	139753
1388.62	140927
1387.2	140152
1385.79	141303
1384.38	140659
1382.96	140724
1381.55	141098
1380.13	140564
1378.72	140852
1377.3	141107
1375.89	141126
1374.47	141449
1373.05	141025
1371.64	141174
1370.22	141186
1368.8	141822
1367.39	141619
1365.97	142465
1364.55	142870
1363.13	143070
1361.72	142647
1360.3	142678
1358.88	142632
1357.46	142252
1356.04	141707
1354.62	142247
1353.2	141496
1351.78	141958
1350.36	142153
1348.94	142538
1347.52	142487
1346.1	142349
1344.68	142366
1343.26	142502
1341.83	141824
1340.41	141755
1338.99	141890
1337.57	141884
1336.15	142262
1334.72	142305
1333.3	141806
1331.88	142282
1330.45	141702
1329.03	141501
1327.6	141453
1326.18	141749
1324.75	141425
1323.33	141787
1321.9	141669
1320.48	141384
1319.05	141369
1317.63	141656
1316.2	141788
1314.77	141695
1313.35	141625
1311.92	141768
1310.49	140916
1309.06	141022
1307.64	141393
1306.21	141152
1304.78	140656
1303.35	141049
1301.92	141132
1300.49	141017
1299.06	140864
1297.63	141303
1296.2	141424
1294.77	141713
1293.34	141429
1291.91	141404
1290.48	140851
1289.05	141238
1287.62	140964
1286.19	140787
1284.76	140783
1283.32	140779
1281.89	141125
1280.46	140304
1279.03	140643
1277.59	140360
1276.16	140256
1274.72	140806
1273.29	140038
1271.86	140163
1270.42	139964
1268.99	139770
1267.55	139992
1266.12	139883
1264.68	139304
1263.24	139808
1261.81	139090
1260.37	139946
1258.94	140025
1257.5	140077
1256.06	139558
1254.62	139795
1253.19	139728
